dmd_type,dmd_id,dmd_name,bnf_code
VMP,327072003,Azathioprine 50mg powder for solution for injection vials,0802010G0AAAAAA
VMP,327071005,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,744711000001104,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,5866911000001101,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,611111000001100,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,22614111000001101,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,3695011000001108,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,338311000001105,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,29997811000001108,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,38801911000001101,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,544611000001107,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,17789111000001105,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,24505211000001107,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,15070411000001103,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,8388611000001100,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,13740711000001100,Azathioprine 25mg tablets,0802010G0AAADAD
AMP,21780411000001106,Azathioprine 25mg tablets,0802010G0AAADAD
VMP,327070006,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,41911000001104,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,339911000001103,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,888811000001106,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,18497511000001105,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,13386711000001105,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,22615211000001108,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,27990111000001105,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,36105511000001109,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,10288111000001102,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,178511000001107,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,863111000001105,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,29998111000001100,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,38802211000001103,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,843311000001103,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,17790011000001100,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,37077111000001106,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,428011000001101,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,15070611000001100,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,18280311000001100,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,715511000001100,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,13740911000001103,Azathioprine 50mg tablets,0802010G0AAAEAE
AMP,21780711000001100,Azathioprine 50mg tablets,0802010G0AAAEAE
VMP,8791311000001100,Azathioprine 10mg capsules,0802010G0AAAHAH
AMP,8733511000001103,Azathioprine 10mg capsules,0802010G0AAAHAH
VMP,8308511000001103,Azathioprine 50mg/5ml oral solution,0802010G0AAAPAP
AMP,8274811000001106,Azathioprine 50mg/5ml oral solution,0802010G0AAAPAP
VMP,8308711000001108,Azathioprine 40mg/5ml oral solution,0802010G0AAAQAQ
VMP,8308611000001104,Azathioprine 40mg/5ml oral suspension,0802010G0AAAQAQ
AMP,8272311000001109,Azathioprine 40mg/5ml oral solution,0802010G0AAAQAQ
AMP,8277711000001105,Azathioprine 40mg/5ml oral suspension,0802010G0AAAQAQ
VMP,8282111000001104,Azathioprine 10mg/5ml oral solution,0802010G0AAARAR
VMP,8282211000001105,Azathioprine 10mg/5ml oral suspension,0802010G0AAARAR
AMP,8262811000001108,Azathioprine 10mg/5ml oral solution,0802010G0AAARAR
AMP,8264111000001109,Azathioprine 10mg/5ml oral suspension,0802010G0AAARAR
VMP,8284011000001106,Azathioprine 25mg/5ml oral solution,0802010G0AAASAS
AMP,8268711000001102,Azathioprine 25mg/5ml oral solution,0802010G0AAASAS
VMP,8307911000001109,Azathioprine 75mg/5ml oral solution,0802010G0AAATAT
VMP,8307811000001104,Azathioprine 75mg/5ml oral suspension,0802010G0AAATAT
